PUBLICATION_DATE,UID,TAXA_ID,SITE_ID,DATE_COL,VISIT_NO,EPA_REG,STATE,SITESAMP,UNIQUE_ID,AG_ECO9,SAMPLE_TYPE,IS_DISTINCT,IS_DISTINCT300,TOTAL,TOTAL300,TARGET_TAXON,NON_TARGET,PHYLUM,CLASS,ORDER,FAMILY,SUBFAMILY,TRIBE,GENUS,FFG,HABIT,PTV
2/10/2021,2013878,4379,NRS18_MN_10020,6/23/2019,1,Region_05,MN,Y,NRS_MN-10135,TPL,BETB,1,1,1,1,TRIBELOS,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,CHIRONOMINI,TRIBELOS,CG,BU,5.1
2/10/2021,2013878,3581,NRS18_MN_10020,6/23/2019,1,Region_05,MN,Y,NRS_MN-10135,TPL,BETB,0,0,3,3,CHIRONOMIDAE,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,,,,"CG,CF",BU,6.2
2/10/2021,2013878,4004,NRS18_MN_10020,6/23/2019,1,Region_05,MN,Y,NRS_MN-10135,TPL,BETB,1,1,42,42,NAIS,,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,NAIDIDAE,,,NAIS,CG,BU,8.6
2/10/2021,2013878,4107,NRS18_MN_10020,6/23/2019,1,Region_05,MN,Y,NRS_MN-10135,TPL,BETB,1,1,3,3,PARALAUTERBORNIELLA,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,CHIRONOMINI,PARALAUTERBORNIELLA,CG,BU,5.6
2/10/2021,2013878,3697,NRS18_MN_10020,6/23/2019,1,Region_05,MN,Y,NRS_MN-10135,TPL,BETB,1,1,3,3,ENCHYTRAEIDAE,,ANNELIDA,OLIGOCHAETA,ENCHYTRAEIDA,ENCHYTRAEIDAE,,,,CG,BU,9
2/10/2021,2013878,4178,NRS18_MN_10020,6/23/2019,1,Region_05,MN,Y,NRS_MN-10135,TPL,BETB,1,1,22,22,POLYPEDILUM,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,CHIRONOMINI,POLYPEDILUM,SH,"CB,CN",5.5
2/10/2021,2013878,4310,NRS18_MN_10020,6/23/2019,1,Region_05,MN,Y,NRS_MN-10135,TPL,BETB,1,1,3,3,STENELMIS,,ARTHROPODA,INSECTA,COLEOPTERA,ELMIDAE,,,STENELMIS,SC,CN,4.8
2/10/2021,2013878,3582,NRS18_MN_10020,6/23/2019,1,Region_05,MN,Y,NRS_MN-10135,TPL,BETB,1,1,4,4,CHIRONOMUS,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,CHIRONOMINI,CHIRONOMUS,CG,BU,9.5
2/10/2021,2013878,4149,NRS18_MN_10020,6/23/2019,1,Region_05,MN,Y,NRS_MN-10135,TPL,BETB,1,1,1,1,PHYSA,,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,PHYSIDAE,,,PHYSA,SC,CB,8
2/10/2021,2013878,3623,NRS18_MN_10020,6/23/2019,1,Region_05,MN,Y,NRS_MN-10135,TPL,BETB,1,1,1,1,CRICOTOPUS/ORTHOCLADIUS,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ORTHOCLADIINAE,,,"SH,CG","SP,CN,BU",
2/10/2021,2013878,3406,NRS18_MN_10020,6/23/2019,1,Region_05,MN,Y,NRS_MN-10135,TPL,BETB,1,1,1,1,ABLABESMYIA,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,TANYPODINAE,PENTANEURINI,ABLABESMYIA,PR,SP,5.6
2/10/2021,2013878,3711,NRS18_MN_10020,6/23/2019,1,Region_05,MN,Y,NRS_MN-10135,TPL,BETB,1,1,7,7,EPHYDRIDAE,,ARTHROPODA,INSECTA,DIPTERA,EPHYDRIDAE,,,,CG,BU,5.9
2/10/2021,2013878,3841,NRS18_MN_10020,6/23/2019,1,Region_05,MN,Y,NRS_MN-10135,TPL,BETB,1,1,1,1,HYDROPHILIDAE,,ARTHROPODA,INSECTA,COLEOPTERA,HYDROPHILIDAE,,,,PR,SW,5.1
2/10/2021,2013878,3816,NRS18_MN_10020,6/23/2019,1,Region_05,MN,Y,NRS_MN-10135,TPL,BETB,1,1,1,1,HEXAGENIA,,ARTHROPODA,INSECTA,EPHEMEROPTERA,EPHEMERIDAE,,,HEXAGENIA,CG,BU,4.3
2/10/2021,2013879,3816,NRS18_OK_10035,6/24/2019,1,Region_06,OK,Y,NRS_OK-10127,SAP,BETB,1,1,1,1,HEXAGENIA,,ARTHROPODA,INSECTA,EPHEMEROPTERA,EPHEMERIDAE,,,HEXAGENIA,CG,BU,4.3
2/10/2021,2013879,4379,NRS18_OK_10035,6/24/2019,1,Region_06,OK,Y,NRS_OK-10127,SAP,BETB,1,1,1,1,TRIBELOS,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,CHIRONOMINI,TRIBELOS,CG,BU,5.1
2/10/2021,2013879,3925,NRS18_OK_10035,6/24/2019,1,Region_06,OK,Y,NRS_OK-10127,SAP,BETB,1,1,1,1,LIMNODRILUS,,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,TUBIFICIDAE,,,LIMNODRILUS,CG,CN,9
2/10/2021,2013879,3481,NRS18_OK_10035,6/24/2019,1,Region_06,OK,Y,NRS_OK-10127,SAP,BETB,1,1,1,1,ARRENURUS,,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,ARRENURIDAE,,,ARRENURUS,PR,CB,8
2/10/2021,2013879,3582,NRS18_OK_10035,6/24/2019,1,Region_06,OK,Y,NRS_OK-10127,SAP,BETB,1,1,5,5,CHIRONOMUS,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,CHIRONOMINI,CHIRONOMUS,CG,BU,9.5
2/10/2021,2013879,3567,NRS18_OK_10035,6/24/2019,1,Region_06,OK,Y,NRS_OK-10127,SAP,BETB,1,1,3,3,CERATOPOGONINAE,,ARTHROPODA,INSECTA,DIPTERA,CERATOPOGONIDAE,,,,"PR,CG","SP,BU,PK",
2/10/2021,2013879,3625,NRS18_OK_10035,6/24/2019,1,Region_06,OK,Y,NRS_OK-10127,SAP,BETB,1,1,2,2,CRYPTOCHIRONOMUS,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,CHIRONOMINI,CRYPTOCHIRONOMUS,PR,SP,7
2/10/2021,2013879,3532,NRS18_OK_10035,6/24/2019,1,Region_06,OK,Y,NRS_OK-10127,SAP,BETB,1,1,3,3,BRANCHIURA,,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,TUBIFICIDAE,,,BRANCHIURA,CG,CB,8.1
2/10/2021,2013879,3882,NRS18_OK_10035,6/24/2019,1,Region_06,OK,Y,NRS_OK-10127,SAP,BETB,1,1,1,1,LABRUNDINIA,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,TANYPODINAE,PENTANEURINI,LABRUNDINIA,PR,SP,5.3
2/10/2021,2013879,4294,NRS18_OK_10035,6/24/2019,1,Region_06,OK,Y,NRS_OK-10127,SAP,BETB,1,1,1,1,SPARBARUS,,ARTHROPODA,INSECTA,EPHEMEROPTERA,CAENIDAE,,,SPARBARUS,,,
2/10/2021,2013879,4191,NRS18_OK_10035,6/24/2019,1,Region_06,OK,Y,NRS_OK-10127,SAP,BETB,1,1,5,5,PROCLADIUS,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,TANYPODINAE,PROCLADIINI,PROCLADIUS,PR,SP,9
2/10/2021,2013879,4178,NRS18_OK_10035,6/24/2019,1,Region_06,OK,Y,NRS_OK-10127,SAP,BETB,1,1,25,25,POLYPEDILUM,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,CHIRONOMINI,POLYPEDILUM,SH,"CB,CN",5.5
2/10/2021,2013879,3948,NRS18_OK_10035,6/24/2019,1,Region_06,OK,Y,NRS_OK-10127,SAP,BETB,1,1,1,1,MACCAFFERTIUM,,ARTHROPODA,INSECTA,EPHEMEROPTERA,HEPTAGENIIDAE,,,MACCAFFERTIUM,,CN,
2/10/2021,2013879,4011,NRS18_OK_10035,6/24/2019,1,Region_06,OK,Y,NRS_OK-10127,SAP,BETB,1,1,3,3,NECTOPSYCHE,,ARTHROPODA,INSECTA,TRICHOPTERA,LEPTOCERIDAE,,,NECTOPSYCHE,SH,"CB,SP",3.3
2/10/2021,2013879,3614,NRS18_OK_10035,6/24/2019,1,Region_06,OK,Y,NRS_OK-10127,SAP,BETB,1,1,1,1,CORDULIIDAE,,ARTHROPODA,INSECTA,ODONATA,CORDULIIDAE,,,,PR,CB,3.9
2/10/2021,2013879,4089,NRS18_OK_10035,6/24/2019,1,Region_06,OK,Y,NRS_OK-10127,SAP,BETB,1,1,1,1,PAGASTIELLA,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,CHIRONOMINI,PAGASTIELLA,CG,SP,2
2/10/2021,2013879,3802,NRS18_OK_10035,6/24/2019,1,Region_06,OK,Y,NRS_OK-10127,SAP,BETB,0,0,7,7,HEPTAGENIIDAE,,ARTHROPODA,INSECTA,EPHEMEROPTERA,HEPTAGENIIDAE,,,,SC,CN,4.1
2/10/2021,2013879,3678,NRS18_OK_10035,6/24/2019,1,Region_06,OK,Y,NRS_OK-10127,SAP,BETB,1,1,4,4,DUBIRAPHIA,,ARTHROPODA,INSECTA,COLEOPTERA,ELMIDAE,,,DUBIRAPHIA,"CG,SC",CN,4.8
2/10/2021,2013879,4315,NRS18_OK_10035,6/24/2019,1,Region_06,OK,Y,NRS_OK-10127,SAP,BETB,1,1,5,5,STICTOCHIRONOMUS,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,CHIRONOMINI,STICTOCHIRONOMUS,CG,BU,5
2/10/2021,2013879,3406,NRS18_OK_10035,6/24/2019,1,Region_06,OK,Y,NRS_OK-10127,SAP,BETB,1,1,6,6,ABLABESMYIA,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,TANYPODINAE,PENTANEURINI,ABLABESMYIA,PR,SP,5.6
2/10/2021,2013879,4400,NRS18_OK_10035,6/24/2019,1,Region_06,OK,Y,NRS_OK-10127,SAP,BETB,1,1,1,1,UNIONICOLA,,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,UNIONICOLIDAE,,,UNIONICOLA,PR,"CB,SW",8
2/10/2021,2013879,3986,NRS18_OK_10035,6/24/2019,1,Region_06,OK,Y,NRS_OK-10127,SAP,BETB,1,1,1,1,MIDEOPSIS,,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,MIDEOPSIDAE,,,MIDEOPSIS,PR,,8
2/10/2021,2013879,3832,NRS18_OK_10035,6/24/2019,1,Region_06,OK,Y,NRS_OK-10127,SAP,BETB,1,1,3,3,HYDROBIIDAE,,MOLLUSCA,GASTROPODA,NEOTAENIOGLOSSA,HYDROBIIDAE,,,,SC,CB,5.3
2/10/2021,2013879,4391,NRS18_OK_10035,6/24/2019,1,Region_06,OK,Y,NRS_OK-10127,SAP,BETB,0,0,15,15,TUBIFICIDAE,,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,TUBIFICIDAE,,,,CG,CN,9
2/10/2021,2013879,4155,NRS18_OK_10035,6/24/2019,1,Region_06,OK,Y,NRS_OK-10127,SAP,BETB,1,1,1,1,PIONA,,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,PIONIDAE,,,PIONA,PR,,8
2/10/2021,2013879,3612,NRS18_OK_10035,6/24/2019,1,Region_06,OK,Y,NRS_OK-10127,SAP,BETB,1,1,25,25,CORBICULA,,MOLLUSCA,BIVALVIA,VENEROIDA,CORBICULIDAE,,,CORBICULA,CF,BU,5.5
2/10/2021,2013879,4307,NRS18_OK_10035,6/24/2019,1,Region_06,OK,Y,NRS_OK-10127,SAP,BETB,1,1,1,1,STEMPELLINA,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,TANYTARSINI,STEMPELLINA,CG,CB,0
2/10/2021,2013879,4402,NRS18_OK_10035,6/24/2019,1,Region_06,OK,Y,NRS_OK-10127,SAP,BETB,1,1,1,1,UNIONIDAE,,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,,,,CF,BU,7.2
2/10/2021,2013879,4311,NRS18_OK_10035,6/24/2019,1,Region_06,OK,Y,NRS_OK-10127,SAP,BETB,1,1,1,1,STENOCHIRONOMUS,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,CHIRONOMINI,STENOCHIRONOMUS,"CG,SH",BU,4.6
2/10/2021,2013879,3759,NRS18_OK_10035,6/24/2019,1,Region_06,OK,Y,NRS_OK-10127,SAP,BETB,1,1,2,2,GOMPHIDAE,,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,,,,PR,BU,
2/10/2021,2013879,3600,NRS18_OK_10035,6/24/2019,1,Region_06,OK,Y,NRS_OK-10127,SAP,BETB,1,1,1,1,CLINOTANYPUS,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,TANYPODINAE,COELOTANYPODINI,CLINOTANYPUS,PR,BU,6.3
2/10/2021,2013879,3542,NRS18_OK_10035,6/24/2019,1,Region_06,OK,Y,NRS_OK-10127,SAP,BETB,1,1,23,23,CAENIS,,ARTHROPODA,INSECTA,EPHEMEROPTERA,CAENIDAE,,,CAENIS,CG,SP,6
2/10/2021,2013879,4384,NRS18_OK_10035,6/24/2019,1,Region_06,OK,Y,NRS_OK-10127,SAP,BETB,1,1,1,1,TRICORYTHODES,,ARTHROPODA,INSECTA,EPHEMEROPTERA,LEPTOHYPHIDAE,,,TRICORYTHODES,"CG,SH",SP,4
2/10/2021,2013879,3459,NRS18_OK_10035,6/24/2019,1,Region_06,OK,Y,NRS_OK-10127,SAP,BETB,1,1,2,2,ANCYRONYX,,ARTHROPODA,INSECTA,COLEOPTERA,ELMIDAE,,,ANCYRONYX,"CG,SC",CN,4.2
2/10/2021,2013879,3855,NRS18_OK_10035,6/24/2019,1,Region_06,OK,Y,NRS_OK-10127,SAP,BETB,1,1,1,1,HYGROBATES,,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,HYGROBATIDAE,,,HYGROBATES,PR,CB,8
2/10/2021,2013879,4120,NRS18_OK_10035,6/24/2019,1,Region_06,OK,Y,NRS_OK-10127,SAP,BETB,1,1,1,1,PARATANYTARSUS,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,TANYTARSINI,PARATANYTARSUS,CG,CN,7
2/10/2021,2013879,4348,NRS18_OK_10035,6/24/2019,1,Region_06,OK,Y,NRS_OK-10127,SAP,BETB,1,1,3,3,TANYTARSUS,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,TANYTARSINI,TANYTARSUS,CF,CN,2.2
2/10/2021,2013880,4296,NRS18_CO_10398,6/24/2019,1,Region_08,CO,Y,NRS_CO-10475,XER,BERW,1,1,9,7,SPERCHON,,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,SPERCHONIDAE,,,SPERCHON,PR,CB,8
2/10/2021,2013880,3722,NRS18_CO_10398,6/24/2019,1,Region_08,CO,Y,NRS_CO-10475,XER,BERW,1,1,33,27,EUKIEFFERIELLA,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ORTHOCLADIINAE,,EUKIEFFERIELLA,CG,SP,6.3
2/10/2021,2013880,4348,NRS18_CO_10398,6/24/2019,1,Region_08,CO,Y,NRS_CO-10475,XER,BERW,1,,1,,TANYTARSUS,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,TANYTARSINI,TANYTARSUS,CF,CN,2.2
2/10/2021,2013880,3567,NRS18_CO_10398,6/24/2019,1,Region_08,CO,Y,NRS_CO-10475,XER,BERW,1,,1,,CERATOPOGONINAE,,ARTHROPODA,INSECTA,DIPTERA,CERATOPOGONIDAE,,,,"PR,CG","SP,BU,PK",
2/10/2021,2013880,4069,NRS18_CO_10398,6/24/2019,1,Region_08,CO,Y,NRS_CO-10475,XER,BERW,1,,1,,OPHIOGOMPHUS,,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,,,OPHIOGOMPHUS,"CG,PR",BU,1
2/10/2021,2013880,4281,NRS18_CO_10398,6/24/2019,1,Region_08,CO,Y,NRS_CO-10475,XER,BERW,1,1,104,80,SIMULIUM,,ARTHROPODA,INSECTA,DIPTERA,SIMULIIDAE,,,SIMULIUM,CF,CN,5.7
2/10/2021,2013880,3697,NRS18_CO_10398,6/24/2019,1,Region_08,CO,Y,NRS_CO-10475,XER,BERW,1,1,2,2,ENCHYTRAEIDAE,,ANNELIDA,OLIGOCHAETA,ENCHYTRAEIDA,ENCHYTRAEIDAE,,,,CG,BU,9
2/10/2021,2013880,3799,NRS18_CO_10398,6/24/2019,1,Region_08,CO,Y,NRS_CO-10475,XER,BERW,1,1,2,2,HEMERODROMIA,,ARTHROPODA,INSECTA,DIPTERA,EMPIDIDAE,,,HEMERODROMIA,PR,SP,6
2/10/2021,2013880,4003,NRS18_CO_10398,6/24/2019,1,Region_08,CO,Y,NRS_CO-10475,XER,BERW,1,1,4,4,NAIDIDAE,,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,NAIDIDAE,,,,CG,BU,9
2/10/2021,2013880,3945,NRS18_CO_10398,6/24/2019,1,Region_08,CO,Y,NRS_CO-10475,XER,BERW,1,1,1,1,LYMNAEIDAE,,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,LYMNAEIDAE,,,,SC,CB,6.1
2/10/2021,2013880,3783,NRS18_CO_10398,6/24/2019,1,Region_08,CO,Y,NRS_CO-10475,XER,BERW,0,0,6,4,HAPLOTAXIDA,,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,,,,,CG,BU,6
2/10/2021,2013880,3925,NRS18_CO_10398,6/24/2019,1,Region_08,CO,Y,NRS_CO-10475,XER,BERW,1,1,4,3,LIMNODRILUS,,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,TUBIFICIDAE,,,LIMNODRILUS,CG,CN,9
2/10/2021,2013880,3844,NRS18_CO_10398,6/24/2019,1,Region_08,CO,Y,NRS_CO-10475,XER,BERW,1,1,11,9,HYDROPSYCHE,,ARTHROPODA,INSECTA,TRICHOPTERA,HYDROPSYCHIDAE,,,HYDROPSYCHE,"CF,PR",CN,3
2/10/2021,2013880,4362,NRS18_CO_10398,6/24/2019,1,Region_08,CO,Y,NRS_CO-10475,XER,BERW,1,1,8,5,THIENEMANNIMYIA GENUS GR.,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,TANYPODINAE,PENTANEURINI,,PR,SP,
2/10/2021,2013880,4159,NRS18_CO_10398,6/24/2019,1,Region_08,CO,Y,NRS_CO-10475,XER,BERW,1,1,1,1,PISIDIUM,,MOLLUSCA,BIVALVIA,VENEROIDA,PISIDIIDAE,,,PISIDIUM,CF,BU,8
2/10/2021,2013880,4428,NRS18_CO_10398,6/24/2019,1,Region_08,CO,Y,NRS_CO-10475,XER,BERW,1,1,6,4,ZAITZEVIA,,ARTHROPODA,INSECTA,COLEOPTERA,ELMIDAE,,,ZAITZEVIA,,CN,4
2/10/2021,2013880,3904,NRS18_CO_10398,6/24/2019,1,Region_08,CO,Y,NRS_CO-10475,XER,BERW,1,1,2,2,LEPTOPHLEBIIDAE,,ARTHROPODA,INSECTA,EPHEMEROPTERA,LEPTOPHLEBIIDAE,,,,CG,CN,2.1
2/10/2021,2013880,4071,NRS18_CO_10398,6/24/2019,1,Region_08,CO,Y,NRS_CO-10475,XER,BERW,1,1,18,9,OPTIOSERVUS,,ARTHROPODA,INSECTA,COLEOPTERA,ELMIDAE,,,OPTIOSERVUS,SC,CN,3.8
2/10/2021,2013880,3676,NRS18_CO_10398,6/24/2019,1,Region_08,CO,Y,NRS_CO-10475,XER,BERW,1,1,1,1,DRUNELLA,,ARTHROPODA,INSECTA,EPHEMEROPTERA,EPHEMERELLIDAE,,,DRUNELLA,"PR,SC",CN,1.2
2/10/2021,2013880,3620,NRS18_CO_10398,6/24/2019,1,Region_08,CO,Y,NRS_CO-10475,XER,BERW,1,1,1,1,CORYNONEURA,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ORTHOCLADIINAE,,CORYNONEURA,CG,SP,3.5
2/10/2021,2013880,4178,NRS18_CO_10398,6/24/2019,1,Region_08,CO,Y,NRS_CO-10475,XER,BERW,1,1,11,4,POLYPEDILUM,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,CHIRONOMINI,POLYPEDILUM,SH,"CB,CN",5.5
2/10/2021,2013880,3501,NRS18_CO_10398,6/24/2019,1,Region_08,CO,Y,NRS_CO-10475,XER,BERW,1,1,56,40,BAETIS,,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,,,BAETIS,CG,CN,3.4
2/10/2021,2013880,3705,NRS18_CO_10398,6/24/2019,1,Region_08,CO,Y,NRS_CO-10475,XER,BERW,1,1,101,76,EPHEMERELLA,,ARTHROPODA,INSECTA,EPHEMEROPTERA,EPHEMERELLIDAE,,,EPHEMERELLA,CG,CN,1.6
2/10/2021,2013880,4227,NRS18_CO_10398,6/24/2019,1,Region_08,CO,Y,NRS_CO-10475,XER,BERW,1,1,10,9,PTERONARCELLA,,ARTHROPODA,INSECTA,PLECOPTERA,PTERONARCYIDAE,,,PTERONARCELLA,PR,CN,0
2/10/2021,2013880,3867,NRS18_CO_10398,6/24/2019,1,Region_08,CO,Y,NRS_CO-10475,XER,BERW,1,1,2,2,ISOPERLA,,ARTHROPODA,INSECTA,PLECOPTERA,PERLODIDAE,,,ISOPERLA,PR,CN,2.5
2/10/2021,2013880,4162,NRS18_CO_10398,6/24/2019,1,Region_08,CO,Y,NRS_CO-10475,XER,BERW,1,1,1,1,PLANORBIDAE,,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,PLANORBIDAE,,,,SC,CB,6.9
2/10/2021,2013880,3407,NRS18_CO_10398,6/24/2019,1,Region_08,CO,Y,NRS_CO-10475,XER,BERW,1,1,1,1,ACENTRELLA,,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,,,ACENTRELLA,CG,SW,4
2/10/2021,2013880,3617,NRS18_CO_10398,6/24/2019,1,Region_08,CO,Y,NRS_CO-10475,XER,BERW,1,1,2,1,CORTICACARUS,,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,HYGROBATIDAE,,,CORTICACARUS,PR,,8
2/10/2021,2013880,3623,NRS18_CO_10398,6/24/2019,1,Region_08,CO,Y,NRS_CO-10475,XER,BERW,1,1,2,2,CRICOTOPUS/ORTHOCLADIUS,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ORTHOCLADIINAE,,,"SH,CG","SP,CN,BU",
2/10/2021,2013880,3592,NRS18_CO_10398,6/24/2019,1,Region_08,CO,Y,NRS_CO-10475,XER,BERW,1,1,2,2,CLAASSENIA,,ARTHROPODA,INSECTA,PLECOPTERA,PERLIDAE,,,CLAASSENIA,PR,CN,
2/10/2021,2013881,4432,NRS18_NY_10051,6/25/2019,1,Region_02,NY,Y,NRS_NY-10160,NAP,BERW,1,1,1,1,ZAVRELIELLA,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,TANYTARSINI,ZAVRELIELLA,CG,BU,4.7
2/10/2021,2013881,4162,NRS18_NY_10051,6/25/2019,1,Region_02,NY,Y,NRS_NY-10160,NAP,BERW,1,,1,,PLANORBIDAE,,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,PLANORBIDAE,,,,SC,CB,6.9
2/10/2021,2013881,3646,NRS18_NY_10051,6/25/2019,1,Region_02,NY,Y,NRS_NY-10160,NAP,BERW,1,1,2,1,DERO,,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,NAIDIDAE,,,DERO,CG,BU,8
2/10/2021,2013881,4348,NRS18_NY_10051,6/25/2019,1,Region_02,NY,Y,NRS_NY-10160,NAP,BERW,1,1,114,67,TANYTARSUS,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,TANYTARSINI,TANYTARSUS,CF,CN,2.2
2/10/2021,2013881,4412,NRS18_NY_10051,6/25/2019,1,Region_02,NY,Y,NRS_NY-10160,NAP,BERW,0,0,11,9,VENEROIDA,,MOLLUSCA,BIVALVIA,VENEROIDA,,,,,CF,BU,
2/10/2021,2013881,4361,NRS18_NY_10051,6/25/2019,1,Region_02,NY,Y,NRS_NY-10160,NAP,BERW,1,1,5,3,THIENEMANNIELLA,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ORTHOCLADIINAE,,THIENEMANNIELLA,CG,SP,4.4
2/10/2021,2013881,3904,NRS18_NY_10051,6/25/2019,1,Region_02,NY,Y,NRS_NY-10160,NAP,BERW,1,,1,,LEPTOPHLEBIIDAE,,ARTHROPODA,INSECTA,EPHEMEROPTERA,LEPTOPHLEBIIDAE,,,,CG,CN,2.1
2/10/2021,2013881,4308,NRS18_NY_10051,6/25/2019,1,Region_02,NY,Y,NRS_NY-10160,NAP,BERW,1,1,13,5,STEMPELLINELLA,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,TANYTARSINI,STEMPELLINELLA,CG,"CB,CN",2
2/10/2021,2013881,4003,NRS18_NY_10051,6/25/2019,1,Region_02,NY,Y,NRS_NY-10160,NAP,BERW,0,0,4,3,NAIDIDAE,,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,NAIDIDAE,,,,CG,BU,9
2/10/2021,2013881,4158,NRS18_NY_10051,6/25/2019,1,Region_02,NY,Y,NRS_NY-10160,NAP,BERW,0,0,138,81,PISIDIIDAE,,MOLLUSCA,BIVALVIA,VENEROIDA,PISIDIIDAE,,,,CF,BU,8
2/10/2021,2013881,3620,NRS18_NY_10051,6/25/2019,1,Region_02,NY,Y,NRS_NY-10160,NAP,BERW,1,1,3,3,CORYNONEURA,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ORTHOCLADIINAE,,CORYNONEURA,CG,SP,3.5
2/10/2021,2013881,4362,NRS18_NY_10051,6/25/2019,1,Region_02,NY,Y,NRS_NY-10160,NAP,BERW,1,1,20,13,THIENEMANNIMYIA GENUS GR.,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,TANYPODINAE,PENTANEURINI,,PR,SP,
2/10/2021,2013881,3406,NRS18_NY_10051,6/25/2019,1,Region_02,NY,Y,NRS_NY-10160,NAP,BERW,1,1,5,3,ABLABESMYIA,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,TANYPODINAE,PENTANEURINI,ABLABESMYIA,PR,SP,5.6
2/10/2021,2013881,3697,NRS18_NY_10051,6/25/2019,1,Region_02,NY,Y,NRS_NY-10160,NAP,BERW,1,1,3,3,ENCHYTRAEIDAE,,ANNELIDA,OLIGOCHAETA,ENCHYTRAEIDA,ENCHYTRAEIDAE,,,,CG,BU,9
2/10/2021,2013881,4004,NRS18_NY_10051,6/25/2019,1,Region_02,NY,Y,NRS_NY-10160,NAP,BERW,1,1,3,2,NAIS,,ANNELIDA,OLIGOCHAETA,HAPLOTAXIDA,NAIDIDAE,,,NAIS,CG,BU,8.6
